country,date,plot_id,tile_coords,tree_id,height,total_tree_vol_m3,total_tree_sa_m2,trunk_vol_m3,trunk_sa_m2,trunk_diameter,trunk_length,crown_vol_m3,crown_sa_m2,crown_radius,crown_thickness,cstart,leaf_density,census_species,wood_density,angle,rms_height,correlation_length,percent_sand,percent_clay,trunk_moisture,trunk_dry_density,branch_1_moisture,branch_1_dry_density,branch_1_length,branch_1_diameter,branch_1_density,branch_1_pdf,branch_2_moisture,branch_2_dry_density,branch_2_length,branch_2_diameter,branch_2_density,branch_2_pdf,branch_3_moisture,branch_3_dry_density,branch_3_length,branch_3_diameter,branch_3_density,branch_3_pdf,branch_4_moisture,branch_4_dry_density,branch_4_length,branch_4_diameter,branch_4_density,branch_4_pdf,branch_5_moisture,branch_5_dry_density,branch_5_length,branch_5_diameter,branch_5_density,branch_5_pdf,tree_sa_to_volume_ratio,trunk_to_tree_volume_ratio,canopy_to_tree_volume_ratio,order_0_to_tree_volume_ratio,order_0_sa_to_volume_ratio,order_1_to_tree_volume_ratio,order_1_sa_to_volume_ratio,order_2_to_tree_volume_ratio,order_2_sa_to_volume_ratio,order_3_to_tree_volume_ratio,order_3_sa_to_volume_ratio,order_4_to_tree_volume_ratio,order_4_sa_to_volume_ratio,order_5_to_tree_volume_ratio,order_5_sa_to_volume_ratio,frequency,canopy_density,soil_moisture
Angola,2024-02-26,P09,Tile_1_0,106,9.069,0.274,16.535,0.173,5.253,18.5,15.347,0.101,11.282,7.062,9.069,1.897,1193.414,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,10.485,7.161,0.0227,12,0.5,0.76,5.059,3.596,0.0587,18,0.5,0.76,2.987,2.183,0.0841,4,0.5,0.76,1.506,1.481,0.0547,18,0.5,0.76,0.414,0.514,0.0214,18,60.322,0.63,0.37,0.63,30.417,0.216,70.117,0.119,139.266,0.028,250.322,0.007,335.459,0.0,848.134,1.2,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,106,9.069,0.274,16.535,0.173,5.253,18.5,15.347,0.101,11.282,7.062,9.069,1.897,1193.414,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,10.485,7.161,0.0227,12,0.5,0.76,5.059,3.596,0.0587,18,0.5,0.76,2.987,2.183,0.0841,4,0.5,0.76,1.506,1.481,0.0547,18,0.5,0.76,0.414,0.514,0.0214,18,60.322,0.63,0.37,0.63,30.417,0.216,70.117,0.119,139.266,0.028,250.322,0.007,335.459,0.0,848.134,5.4,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,106,9.069,0.274,16.535,0.173,5.253,18.5,15.347,0.101,11.282,7.062,9.069,1.897,1193.414,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,10.485,7.161,0.0227,12,0.5,0.76,5.059,3.596,0.0587,18,0.5,0.76,2.987,2.183,0.0841,4,0.5,0.76,1.506,1.481,0.0547,18,0.5,0.76,0.414,0.514,0.0214,18,60.322,0.63,0.37,0.63,30.417,0.216,70.117,0.119,139.266,0.028,250.322,0.007,335.459,0.0,848.134,5.4,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,106,9.069,0.274,16.535,0.173,5.253,18.5,15.347,0.101,11.282,7.062,9.069,1.897,1193.414,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,10.485,7.161,0.0227,12,0.5,0.76,5.059,3.596,0.0587,18,0.5,0.76,2.987,2.183,0.0841,4,0.5,0.76,1.506,1.481,0.0547,18,0.5,0.76,0.414,0.514,0.0214,18,60.322,0.63,0.37,0.63,30.417,0.216,70.117,0.119,139.266,0.028,250.322,0.007,335.459,0.0,848.134,5.4,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,107,9.579,0.644,32.162,0.437,8.812,28.42,15.462,0.207,23.349,10.02,9.354,0.232,1706.869,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.125,11.737,0.0071,18,0.5,0.76,7.519,6.362,0.0214,18,0.5,0.76,3.62,3.029,0.0743,3,0.5,0.76,2.522,1.464,0.0946,14,0.5,0.76,1.48,0.9,0.1013,14,49.926,0.678,0.322,0.678,20.172,0.136,50.846,0.121,90.087,0.043,207.26,0.016,365.769,0.004,595.768,0.43,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,107,9.579,0.644,32.162,0.437,8.812,28.42,15.462,0.207,23.349,10.02,9.354,0.232,1706.869,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.125,11.737,0.0071,18,0.5,0.76,7.519,6.362,0.0214,18,0.5,0.76,3.62,3.029,0.0743,3,0.5,0.76,2.522,1.464,0.0946,14,0.5,0.76,1.48,0.9,0.1013,14,49.926,0.678,0.322,0.678,20.172,0.136,50.846,0.121,90.087,0.043,207.26,0.016,365.769,0.004,595.768,0.43,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,107,9.579,0.644,32.162,0.437,8.812,28.42,15.462,0.207,23.349,10.02,9.354,0.232,1706.869,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.125,11.737,0.0071,18,0.5,0.76,7.519,6.362,0.0214,18,0.5,0.76,3.62,3.029,0.0743,3,0.5,0.76,2.522,1.464,0.0946,14,0.5,0.76,1.48,0.9,0.1013,14,49.926,0.678,0.322,0.678,20.172,0.136,50.846,0.121,90.087,0.043,207.26,0.016,365.769,0.004,595.768,0.43,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,107,9.579,0.644,32.162,0.437,8.812,28.42,15.462,0.207,23.349,10.02,9.354,0.232,1706.869,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.125,11.737,0.0071,18,0.5,0.76,7.519,6.362,0.0214,18,0.5,0.76,3.62,3.029,0.0743,3,0.5,0.76,2.522,1.464,0.0946,14,0.5,0.76,1.48,0.9,0.1013,14,49.926,0.678,0.322,0.678,20.172,0.136,50.846,0.121,90.087,0.043,207.26,0.016,365.769,0.004,595.768,1.2,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,107,9.579,0.644,32.162,0.437,8.812,28.42,15.462,0.207,23.349,10.02,9.354,0.232,1706.869,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.125,11.737,0.0071,18,0.5,0.76,7.519,6.362,0.0214,18,0.5,0.76,3.62,3.029,0.0743,3,0.5,0.76,2.522,1.464,0.0946,14,0.5,0.76,1.48,0.9,0.1013,14,49.926,0.678,0.322,0.678,20.172,0.136,50.846,0.121,90.087,0.043,207.26,0.016,365.769,0.004,595.768,1.2,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,107,9.579,0.644,32.162,0.437,8.812,28.42,15.462,0.207,23.349,10.02,9.354,0.232,1706.869,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.125,11.737,0.0071,18,0.5,0.76,7.519,6.362,0.0214,18,0.5,0.76,3.62,3.029,0.0743,3,0.5,0.76,2.522,1.464,0.0946,14,0.5,0.76,1.48,0.9,0.1013,14,49.926,0.678,0.322,0.678,20.172,0.136,50.846,0.121,90.087,0.043,207.26,0.016,365.769,0.004,595.768,1.2,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,107,9.579,0.644,32.162,0.437,8.812,28.42,15.462,0.207,23.349,10.02,9.354,0.232,1706.869,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.125,11.737,0.0071,18,0.5,0.76,7.519,6.362,0.0214,18,0.5,0.76,3.62,3.029,0.0743,3,0.5,0.76,2.522,1.464,0.0946,14,0.5,0.76,1.48,0.9,0.1013,14,49.926,0.678,0.322,0.678,20.172,0.136,50.846,0.121,90.087,0.043,207.26,0.016,365.769,0.004,595.768,5.4,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,107,9.579,0.644,32.162,0.437,8.812,28.42,15.462,0.207,23.349,10.02,9.354,0.232,1706.869,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.125,11.737,0.0071,18,0.5,0.76,7.519,6.362,0.0214,18,0.5,0.76,3.62,3.029,0.0743,3,0.5,0.76,2.522,1.464,0.0946,14,0.5,0.76,1.48,0.9,0.1013,14,49.926,0.678,0.322,0.678,20.172,0.136,50.846,0.121,90.087,0.043,207.26,0.016,365.769,0.004,595.768,5.4,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,107,9.579,0.644,32.162,0.437,8.812,28.42,15.462,0.207,23.349,10.02,9.354,0.232,1706.869,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,9.125,11.737,0.0071,18,0.5,0.76,7.519,6.362,0.0214,18,0.5,0.76,3.62,3.029,0.0743,3,0.5,0.76,2.522,1.464,0.0946,14,0.5,0.76,1.48,0.9,0.1013,14,49.926,0.678,0.322,0.678,20.172,0.136,50.846,0.121,90.087,0.043,207.26,0.016,365.769,0.004,595.768,5.4,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,116,10.082,0.333,15.34,0.284,8.236,17.46,21.091,0.048,7.104,7.532,8.662,1.097,2422.784,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.42,5.047,0.0272,18,0.5,0.76,2.015,1.914,0.0637,18,0.5,0.76,1.476,1.052,0.0553,18,0.5,0.76,0.931,0.652,0.0281,18,0.5,0.76,0.556,0.427,0.015,18,46.12,0.855,0.145,0.855,28.961,0.113,102.412,0.026,256.999,0.005,444.045,0.001,691.8,0.0,1012.955,0.43,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,116,10.082,0.333,15.34,0.284,8.236,17.46,21.091,0.048,7.104,7.532,8.662,1.097,2422.784,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.42,5.047,0.0272,18,0.5,0.76,2.015,1.914,0.0637,18,0.5,0.76,1.476,1.052,0.0553,18,0.5,0.76,0.931,0.652,0.0281,18,0.5,0.76,0.556,0.427,0.015,18,46.12,0.855,0.145,0.855,28.961,0.113,102.412,0.026,256.999,0.005,444.045,0.001,691.8,0.0,1012.955,0.43,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,116,10.082,0.333,15.34,0.284,8.236,17.46,21.091,0.048,7.104,7.532,8.662,1.097,2422.784,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.42,5.047,0.0272,18,0.5,0.76,2.015,1.914,0.0637,18,0.5,0.76,1.476,1.052,0.0553,18,0.5,0.76,0.931,0.652,0.0281,18,0.5,0.76,0.556,0.427,0.015,18,46.12,0.855,0.145,0.855,28.961,0.113,102.412,0.026,256.999,0.005,444.045,0.001,691.8,0.0,1012.955,0.43,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,116,10.082,0.333,15.34,0.284,8.236,17.46,21.091,0.048,7.104,7.532,8.662,1.097,2422.784,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.42,5.047,0.0272,18,0.5,0.76,2.015,1.914,0.0637,18,0.5,0.76,1.476,1.052,0.0553,18,0.5,0.76,0.931,0.652,0.0281,18,0.5,0.76,0.556,0.427,0.015,18,46.12,0.855,0.145,0.855,28.961,0.113,102.412,0.026,256.999,0.005,444.045,0.001,691.8,0.0,1012.955,1.2,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,116,10.082,0.333,15.34,0.284,8.236,17.46,21.091,0.048,7.104,7.532,8.662,1.097,2422.784,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.42,5.047,0.0272,18,0.5,0.76,2.015,1.914,0.0637,18,0.5,0.76,1.476,1.052,0.0553,18,0.5,0.76,0.931,0.652,0.0281,18,0.5,0.76,0.556,0.427,0.015,18,46.12,0.855,0.145,0.855,28.961,0.113,102.412,0.026,256.999,0.005,444.045,0.001,691.8,0.0,1012.955,1.2,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,116,10.082,0.333,15.34,0.284,8.236,17.46,21.091,0.048,7.104,7.532,8.662,1.097,2422.784,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.42,5.047,0.0272,18,0.5,0.76,2.015,1.914,0.0637,18,0.5,0.76,1.476,1.052,0.0553,18,0.5,0.76,0.931,0.652,0.0281,18,0.5,0.76,0.556,0.427,0.015,18,46.12,0.855,0.145,0.855,28.961,0.113,102.412,0.026,256.999,0.005,444.045,0.001,691.8,0.0,1012.955,1.2,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,116,10.082,0.333,15.34,0.284,8.236,17.46,21.091,0.048,7.104,7.532,8.662,1.097,2422.784,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.42,5.047,0.0272,18,0.5,0.76,2.015,1.914,0.0637,18,0.5,0.76,1.476,1.052,0.0553,18,0.5,0.76,0.931,0.652,0.0281,18,0.5,0.76,0.556,0.427,0.015,18,46.12,0.855,0.145,0.855,28.961,0.113,102.412,0.026,256.999,0.005,444.045,0.001,691.8,0.0,1012.955,5.4,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,116,10.082,0.333,15.34,0.284,8.236,17.46,21.091,0.048,7.104,7.532,8.662,1.097,2422.784,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.42,5.047,0.0272,18,0.5,0.76,2.015,1.914,0.0637,18,0.5,0.76,1.476,1.052,0.0553,18,0.5,0.76,0.931,0.652,0.0281,18,0.5,0.76,0.556,0.427,0.015,18,46.12,0.855,0.145,0.855,28.961,0.113,102.412,0.026,256.999,0.005,444.045,0.001,691.8,0.0,1012.955,5.4,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,116,10.082,0.333,15.34,0.284,8.236,17.46,21.091,0.048,7.104,7.532,8.662,1.097,2422.784,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,4.42,5.047,0.0272,18,0.5,0.76,2.015,1.914,0.0637,18,0.5,0.76,1.476,1.052,0.0553,18,0.5,0.76,0.931,0.652,0.0281,18,0.5,0.76,0.556,0.427,0.015,18,46.12,0.855,0.145,0.855,28.961,0.113,102.412,0.026,256.999,0.005,444.045,0.001,691.8,0.0,1012.955,5.4,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,117,8.988,0.219,12.849,0.12,3.284,20.2,12.103,0.099,9.565,5.482,7.798,0.836,1731.697,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,5.987,8.609,0.0409,17,0.5,0.76,1.948,2.752,0.1364,18,0.5,0.76,1.238,1.48,0.2047,18,0.5,0.76,0.505,0.716,0.1014,18,0.5,0.76,0.239,0.292,0.0175,18,58.653,0.546,0.454,0.546,27.448,0.36,61.683,0.076,191.223,0.017,352.379,0.001,721.045,0.0,1452.651,0.43,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,117,8.988,0.219,12.849,0.12,3.284,20.2,12.103,0.099,9.565,5.482,7.798,0.836,1731.697,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,5.987,8.609,0.0409,17,0.5,0.76,1.948,2.752,0.1364,18,0.5,0.76,1.238,1.48,0.2047,18,0.5,0.76,0.505,0.716,0.1014,18,0.5,0.76,0.239,0.292,0.0175,18,58.653,0.546,0.454,0.546,27.448,0.36,61.683,0.076,191.223,0.017,352.379,0.001,721.045,0.0,1452.651,0.43,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,117,8.988,0.219,12.849,0.12,3.284,20.2,12.103,0.099,9.565,5.482,7.798,0.836,1731.697,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,5.987,8.609,0.0409,17,0.5,0.76,1.948,2.752,0.1364,18,0.5,0.76,1.238,1.48,0.2047,18,0.5,0.76,0.505,0.716,0.1014,18,0.5,0.76,0.239,0.292,0.0175,18,58.653,0.546,0.454,0.546,27.448,0.36,61.683,0.076,191.223,0.017,352.379,0.001,721.045,0.0,1452.651,0.43,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,117,8.988,0.219,12.849,0.12,3.284,20.2,12.103,0.099,9.565,5.482,7.798,0.836,1731.697,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,5.987,8.609,0.0409,17,0.5,0.76,1.948,2.752,0.1364,18,0.5,0.76,1.238,1.48,0.2047,18,0.5,0.76,0.505,0.716,0.1014,18,0.5,0.76,0.239,0.292,0.0175,18,58.653,0.546,0.454,0.546,27.448,0.36,61.683,0.076,191.223,0.017,352.379,0.001,721.045,0.0,1452.651,1.2,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,117,8.988,0.219,12.849,0.12,3.284,20.2,12.103,0.099,9.565,5.482,7.798,0.836,1731.697,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,5.987,8.609,0.0409,17,0.5,0.76,1.948,2.752,0.1364,18,0.5,0.76,1.238,1.48,0.2047,18,0.5,0.76,0.505,0.716,0.1014,18,0.5,0.76,0.239,0.292,0.0175,18,58.653,0.546,0.454,0.546,27.448,0.36,61.683,0.076,191.223,0.017,352.379,0.001,721.045,0.0,1452.651,1.2,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,117,8.988,0.219,12.849,0.12,3.284,20.2,12.103,0.099,9.565,5.482,7.798,0.836,1731.697,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,5.987,8.609,0.0409,17,0.5,0.76,1.948,2.752,0.1364,18,0.5,0.76,1.238,1.48,0.2047,18,0.5,0.76,0.505,0.716,0.1014,18,0.5,0.76,0.239,0.292,0.0175,18,58.653,0.546,0.454,0.546,27.448,0.36,61.683,0.076,191.223,0.017,352.379,0.001,721.045,0.0,1452.651,1.2,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,117,8.988,0.219,12.849,0.12,3.284,20.2,12.103,0.099,9.565,5.482,7.798,0.836,1731.697,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,5.987,8.609,0.0409,17,0.5,0.76,1.948,2.752,0.1364,18,0.5,0.76,1.238,1.48,0.2047,18,0.5,0.76,0.505,0.716,0.1014,18,0.5,0.76,0.239,0.292,0.0175,18,58.653,0.546,0.454,0.546,27.448,0.36,61.683,0.076,191.223,0.017,352.379,0.001,721.045,0.0,1452.651,5.4,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,117,8.988,0.219,12.849,0.12,3.284,20.2,12.103,0.099,9.565,5.482,7.798,0.836,1731.697,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,5.987,8.609,0.0409,17,0.5,0.76,1.948,2.752,0.1364,18,0.5,0.76,1.238,1.48,0.2047,18,0.5,0.76,0.505,0.716,0.1014,18,0.5,0.76,0.239,0.292,0.0175,18,58.653,0.546,0.454,0.546,27.448,0.36,61.683,0.076,191.223,0.017,352.379,0.001,721.045,0.0,1452.651,5.4,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,117,8.988,0.219,12.849,0.12,3.284,20.2,12.103,0.099,9.565,5.482,7.798,0.836,1731.697,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,5.987,8.609,0.0409,17,0.5,0.76,1.948,2.752,0.1364,18,0.5,0.76,1.238,1.48,0.2047,18,0.5,0.76,0.505,0.716,0.1014,18,0.5,0.76,0.239,0.292,0.0175,18,58.653,0.546,0.454,0.546,27.448,0.36,61.683,0.076,191.223,0.017,352.379,0.001,721.045,0.0,1452.651,5.4,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,126,10.296,3.365,83.112,1.873,20.378,18.66,19.659,1.491,62.734,10.327,10.296,0.0,271.045,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.788,16.696,0.0213,18,0.5,0.76,4.166,8.029,0.0444,18,0.5,0.76,2.133,3.622,0.0491,18,0.5,0.76,2.527,3.062,0.037,18,0.5,0.76,1.285,1.794,0.0191,18,24.703,0.557,0.443,0.557,10.878,0.332,30.125,0.089,61.189,0.016,132.091,0.005,167.943,0.001,260.7,0.43,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,126,10.296,3.365,83.112,1.873,20.378,18.66,19.659,1.491,62.734,10.327,10.296,0.0,271.045,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.788,16.696,0.0213,18,0.5,0.76,4.166,8.029,0.0444,18,0.5,0.76,2.133,3.622,0.0491,18,0.5,0.76,2.527,3.062,0.037,18,0.5,0.76,1.285,1.794,0.0191,18,24.703,0.557,0.443,0.557,10.878,0.332,30.125,0.089,61.189,0.016,132.091,0.005,167.943,0.001,260.7,0.43,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,126,10.296,3.365,83.112,1.873,20.378,18.66,19.659,1.491,62.734,10.327,10.296,0.0,271.045,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.788,16.696,0.0213,18,0.5,0.76,4.166,8.029,0.0444,18,0.5,0.76,2.133,3.622,0.0491,18,0.5,0.76,2.527,3.062,0.037,18,0.5,0.76,1.285,1.794,0.0191,18,24.703,0.557,0.443,0.557,10.878,0.332,30.125,0.089,61.189,0.016,132.091,0.005,167.943,0.001,260.7,0.43,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,126,10.296,3.365,83.112,1.873,20.378,18.66,19.659,1.491,62.734,10.327,10.296,0.0,271.045,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.788,16.696,0.0213,18,0.5,0.76,4.166,8.029,0.0444,18,0.5,0.76,2.133,3.622,0.0491,18,0.5,0.76,2.527,3.062,0.037,18,0.5,0.76,1.285,1.794,0.0191,18,24.703,0.557,0.443,0.557,10.878,0.332,30.125,0.089,61.189,0.016,132.091,0.005,167.943,0.001,260.7,1.2,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,126,10.296,3.365,83.112,1.873,20.378,18.66,19.659,1.491,62.734,10.327,10.296,0.0,271.045,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.788,16.696,0.0213,18,0.5,0.76,4.166,8.029,0.0444,18,0.5,0.76,2.133,3.622,0.0491,18,0.5,0.76,2.527,3.062,0.037,18,0.5,0.76,1.285,1.794,0.0191,18,24.703,0.557,0.443,0.557,10.878,0.332,30.125,0.089,61.189,0.016,132.091,0.005,167.943,0.001,260.7,1.2,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,126,10.296,3.365,83.112,1.873,20.378,18.66,19.659,1.491,62.734,10.327,10.296,0.0,271.045,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.788,16.696,0.0213,18,0.5,0.76,4.166,8.029,0.0444,18,0.5,0.76,2.133,3.622,0.0491,18,0.5,0.76,2.527,3.062,0.037,18,0.5,0.76,1.285,1.794,0.0191,18,24.703,0.557,0.443,0.557,10.878,0.332,30.125,0.089,61.189,0.016,132.091,0.005,167.943,0.001,260.7,1.2,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,126,10.296,3.365,83.112,1.873,20.378,18.66,19.659,1.491,62.734,10.327,10.296,0.0,271.045,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.788,16.696,0.0213,18,0.5,0.76,4.166,8.029,0.0444,18,0.5,0.76,2.133,3.622,0.0491,18,0.5,0.76,2.527,3.062,0.037,18,0.5,0.76,1.285,1.794,0.0191,18,24.703,0.557,0.443,0.557,10.878,0.332,30.125,0.089,61.189,0.016,132.091,0.005,167.943,0.001,260.7,5.4,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,126,10.296,3.365,83.112,1.873,20.378,18.66,19.659,1.491,62.734,10.327,10.296,0.0,271.045,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.788,16.696,0.0213,18,0.5,0.76,4.166,8.029,0.0444,18,0.5,0.76,2.133,3.622,0.0491,18,0.5,0.76,2.527,3.062,0.037,18,0.5,0.76,1.285,1.794,0.0191,18,24.703,0.557,0.443,0.557,10.878,0.332,30.125,0.089,61.189,0.016,132.091,0.005,167.943,0.001,260.7,5.4,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,126,10.296,3.365,83.112,1.873,20.378,18.66,19.659,1.491,62.734,10.327,10.296,0.0,271.045,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.788,16.696,0.0213,18,0.5,0.76,4.166,8.029,0.0444,18,0.5,0.76,2.133,3.622,0.0491,18,0.5,0.76,2.527,3.062,0.037,18,0.5,0.76,1.285,1.794,0.0191,18,24.703,0.557,0.443,0.557,10.878,0.332,30.125,0.089,61.189,0.016,132.091,0.005,167.943,0.001,260.7,5.4,0.0119,0.75
Angola,2024-02-26,P09,Tile_1_0,134,10.69,0.811,41.515,0.417,6.947,19.95,16.625,0.395,34.568,10.271,10.69,0.403,1498.812,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.006,11.451,0.0136,18,0.5,0.76,4.415,5.731,0.0656,18,0.5,0.76,2.768,3.149,0.1113,18,0.5,0.76,1.925,1.981,0.0871,18,0.5,0.76,1.187,0.933,0.0471,18,51.183,0.514,0.486,0.514,16.677,0.285,48.933,0.149,106.508,0.037,207.356,0.014,290.202,0.002,532.533,0.43,0.0119,0.25
Angola,2024-02-26,P09,Tile_1_0,134,10.69,0.811,41.515,0.417,6.947,19.95,16.625,0.395,34.568,10.271,10.69,0.403,1498.812,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.006,11.451,0.0136,18,0.5,0.76,4.415,5.731,0.0656,18,0.5,0.76,2.768,3.149,0.1113,18,0.5,0.76,1.925,1.981,0.0871,18,0.5,0.76,1.187,0.933,0.0471,18,51.183,0.514,0.486,0.514,16.677,0.285,48.933,0.149,106.508,0.037,207.356,0.014,290.202,0.002,532.533,0.43,0.0119,0.5
Angola,2024-02-26,P09,Tile_1_0,134,10.69,0.811,41.515,0.417,6.947,19.95,16.625,0.395,34.568,10.271,10.69,0.403,1498.812,Baikiaea plurijuga,0.76,30,1.5,17.5,40,10,0.5,0.76,0.5,0.76,8.006,11.451,0.0136,18,0.5,0.76,4.415,5.731,0.0656,18,0.5,0.76,2.768,3.149,0.1113,18,0.5,0.76,1.925,1.981,0.0871,18,0.5,0.76,1.187,0.933,0.0471,18,51.183,0.514,0.486,0.514,16.677,0.285,48.933,0.149,106.508,0.037,207.356,0.014,290.202,0.002,532.533,0.43,0.0119,0.75
